229.8,0
230.4,1
231,0
231.6,1
232.2,1
232.8,1
233.4,1
234,0
234.6,0
235.2,1
235.8,0
236.4,1
237,1
237.6,0
238.2,1
238.8,1
239.4,1
240,0
240.6,1
241.2,0
241.8,0
242.4,1
243,1
243.6,0
244.2,0
244.8,1
245.4,0
246,1
246.6,1
247.2,1
247.8,1
248.4,0
249,0
249.6,0
250.2,1
250.8,1
251.4,0
252,1
252.6,0
253.2,0
253.8,1
254.4,1
255,1
255.6,1
256.2,0
256.8,0
257.4,0
258,0
258.6,1
259.2,0
259.8,0
260.4,1
261,0
261.6,1
262.2,0
262.8,0
263.4,0
264,1
264.6,0
265.2,0
265.8,0
266.4,0
267,1
267.6,0
268.2,0
268.8,0
269.4,1
270,1
270.6,0
271.2,0
271.8,0
272.4,1
273,1
273.6,0
274.2,1
274.8,1
275.4,1
276,1
276.6,0
277.2,0
277.8,1
278.4,1
279,0
279.6,0
280.2,0
280.8,0
281.4,0
282,0
282.6,0
283.2,0
283.8,0
284.4,0
285,0
285.6,0
286.2,1
286.8,1
287.4,1
288,1
288.6,0
289.2,0
289.8,0
290.4,1
291,1
291.6,0
292.2,0
292.8,1
293.4,0
294,1
294.6,1
295.2,0
295.8,0
296.4,0
297,1
297.6,0
298.2,1
298.8,1
299.4,1
300,1
300.6,1
301.2,1
301.8,1
302.4,1
303,0
303.6,0
304.2,1
304.8,1
305.4,0
306,0
306.6,0
307.2,0
307.8,1
308.4,0
309,1
309.6,0
310.2,0
310.8,0
311.4,0
312,1
312.6,0
313.2,1
313.8,1
314.4,0
315,0
315.6,0
316.2,0
316.8,1
317.4,0
318,0
318.6,0
319.2,0
319.8,0
320.4,1
321,0
321.6,0
322.2,0
322.8,0
323.4,1
324,1
324.6,1
325.2,0
325.8,1
326.4,0
327,1
327.6,1
328.2,0
328.8,1
329.4,1
330,1
330.6,0
331.2,0
331.8,1
332.4,0
333,1
333.6,1
334.2,1
334.8,1
335.4,1
336,0
336.6,0
337.2,1
337.8,1
338.4,0
339,1
339.6,0
340.2,1
340.8,0
341.4,0
342,0
342.6,1
343.2,1
343.8,1
344.4,1
345,0
345.6,0
346.2,1
346.8,0
347.4,0
348,0
348.6,1
349.2,1
349.8,1
350.4,0
351,0
351.6,1
352.2,1
352.8,0
353.4,0
354,1
354.6,0
355.2,1
355.8,1
356.4,1
357,0
357.6,0
358.2,1
358.8,0
359.4,1
360,1
360.6,1
361.2,1
361.8,0
362.4,1
363,1
363.6,0
364.2,1
