219.3198,1
219.6588,0
219.9978,1
220.3367,0
220.6757,1
221.0147,0
221.3537,1
221.6927,0
222.0316,1
222.3706,0
222.7096,1
223.0486,0
223.3876,1
223.7265,0
224.0655,1
224.4045,0
224.7435,1
225.0824,0
225.4214,1
225.7604,0
226.0994,1
226.4384,0
226.7773,1
227.1163,0
227.4553,1
227.7943,0
228.1333,1
228.4722,0
228.8112,1
229.1502,0
229.4892,1
229.8282,0
230.1671,1
230.5061,0
230.8451,1
231.1841,0
231.5231,1
231.862,0
232.201,1
232.54,0
232.879,1
233.218,0
233.5569,1
233.8959,0
234.2349,1
234.5739,0
234.9129,1
235.2518,0
235.5908,1
235.9298,0
236.2688,1
236.6078,0
236.9467,1
237.2857,0
237.6247,1
237.9637,0
238.3027,1
238.6416,0
238.9806,1
239.3196,0
239.6586,1
239.9976,0
240.3365,1
240.6755,0
241.0145,1
241.3535,0
241.6924,1
242.0314,0
242.3704,1
242.7094,0
243.0484,1
243.3873,0
243.7263,1
244.0653,0
244.4043,1
244.7433,0
245.0822,1
245.4212,0
245.7602,1
246.0992,0
246.4382,1
246.7771,0
247.1161,1
247.4551,0
247.7941,1
248.1331,0
248.472,1
248.811,0
249.15,1
249.489,0
249.828,1
250.1669,0
250.5059,1
250.8449,0
251.1839,1
251.5229,0
251.8618,1
252.2008,0
252.5398,1
252.8788,0
253.2178,1
253.5567,0
253.8957,1
254.2347,0
254.5737,1
254.9127,0
255.2516,1
255.5906,0
255.9296,1
256.2686,0
256.6075,1
256.9465,0
257.2855,1
257.6245,0
257.9635,1
258.3025,0
258.6414,1
258.9804,0
259.3194,1
259.6584,0
259.9973,1
260.3363,0
260.6753,1
261.0143,0
261.3533,1
261.6922,0
262.0312,1
262.3702,0
262.7092,1
263.0482,0
263.3871,1
263.7261,0
264.0651,1
264.4041,0
264.7431,1
265.082,0
265.421,1
265.76,0
266.099,1
266.438,0
266.7769,1
267.1159,0
267.4549,1
267.7939,0
268.1328,1
268.4718,0
268.8108,1
269.1498,0
269.4888,1
269.8278,0
270.1667,1
270.5057,0
270.8447,1
271.1837,0
271.5226,1
271.8616,0
272.2006,1
272.5396,0
272.8786,1
273.2176,0
273.5565,1
273.8955,0
274.2345,1
274.5735,0
274.9124,1
275.2514,0
275.5904,1
275.9294,0
276.2684,1
276.6074,0
276.9463,1
277.2853,0
277.6243,1
277.9633,0
278.3022,1
278.6412,0
278.9802,1
279.3192,0
279.6582,1
279.9971,0
280.3361,1
280.6751,0
281.0141,1
281.3531,0
281.692,1
282.031,0
282.37,1
282.709,0
283.048,1
283.3869,0
284.0649,1
284.4039,0
285.0818,1
285.4208,0
285.7598,1
286.0988,0
286.4377,1
286.7767,0
287.1157,1
287.4547,0
287.7937,1
288.1327,0
288.4716,1
288.8106,0
289.1496,1
